From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,SR,BP,RF,Xylene,AT,TOT-RF,Station
27-05-2020 00:00,28-05-2020 00:00,47.65,103.79,5.21,2.28,7.49,None,14.98,0.51,10.15,0.01,None,None,None,73.71,0.11,202.4,211.67,765.57,0,None,None,0,bandra
28-05-2020 00:00,29-05-2020 00:00,69.03,120.33,8.17,2.37,10.55,None,19.88,0.63,10.91,0.01,None,None,None,71.7,0.18,171.87,202.1,764.87,0,None,None,0,bandra
29-05-2020 00:00,30-05-2020 00:00,6.2,25.6,4.83,1.98,6.82,None,None,0.7,11.36,0.04,None,None,None,73.66,0.15,183.85,200.93,764.64,0,None,None,0,bandra
30-05-2020 00:00,31-05-2020 00:00,28.8,65.94,3.31,1.38,4.7,None,None,1.17,11.61,3.58,None,None,None,73.87,0.14,125.19,164.85,764.75,0,None,None,0,bandra
31-05-2020 00:00,01-06-2020 00:00,15.98,48.24,2.57,1.08,3.66,None,None,1.21,11.68,5.19,None,None,None,70.3,0.22,206.59,210.42,764.94,0,None,None,0,bandra
01-06-2020 00:00,02-06-2020 00:00,9.61,34.12,2.62,1.09,3.72,None,None,0.96,11.68,4.29,None,None,None,78.64,0.1,351.88,15,765.57,0,None,None,0,bandra
02-06-2020 00:00,03-06-2020 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,bandra
03-06-2020 00:00,04-06-2020 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,bandra
04-06-2020 00:00,05-06-2020 00:00,8.67,55.33,2.75,1.11,3.87,None,None,0.97,11.54,0.97,None,None,None,99.12,0.29,148.83,56.09,764.72,0,None,None,0,bandra
05-06-2020 00:00,06-06-2020 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,bandra
06-06-2020 00:00,07-06-2020 00:00,9.15,38.69,2.85,1.14,3.99,None,9.25,0.95,11.57,0.45,None,None,None,79.78,0.19,221.41,306.24,763.78,0,None,None,0,bandra
07-06-2020 00:00,08-06-2020 00:00,9.06,30.32,2.89,1.14,4.04,None,9.45,0.93,11.59,0.31,None,None,None,75.36,0.21,221.75,242.62,763.5,0,None,None,0,bandra
08-06-2020 00:00,09-06-2020 00:00,8.93,33.47,2.93,1.14,4.08,None,8.71,0.98,11.51,0.9,None,None,None,79.94,0.25,207.3,193.75,764.33,0,None,None,0,bandra
09-06-2020 00:00,10-06-2020 00:00,8.3,26.97,2.95,1.15,4.11,None,9.33,0.95,11.52,0.5,None,None,None,79.99,0.33,239.07,234.29,706.23,0.02,None,None,2,bandra
10-06-2020 00:00,11-06-2020 00:00,9.07,33.31,2.98,1.14,4.12,None,9.17,0.94,11.5,1.05,None,None,None,79.84,0.13,219.59,252.63,708.24,0.13,None,None,11.5,bandra
11-06-2020 00:00,12-06-2020 00:00,8.44,32.74,2.97,1.14,4.12,None,4.14,0.94,11.5,0.29,None,None,None,83.34,0.18,213.99,173.06,709.06,0.14,None,None,13,bandra
12-06-2020 00:00,13-06-2020 00:00,9.43,29.9,2.97,1.14,4.12,None,0.08,1.01,11.49,1.61,None,None,None,81.04,0.27,233.95,148.16,706.81,0,None,None,0,bandra
13-06-2020 00:00,14-06-2020 00:00,7.47,25.17,3,1.15,4.15,None,0.12,0.98,11.49,1.61,None,None,None,82.79,0.24,234.56,171.23,708.71,0,None,None,0,bandra
14-06-2020 00:00,15-06-2020 00:00,8.67,27.57,3.03,1.15,4.18,None,0.07,1,11.45,1.31,None,None,None,84.11,0.21,215.47,187.46,713.93,0,None,None,0,bandra
15-06-2020 00:00,16-06-2020 00:00,7.56,34.43,3.03,1.15,4.19,None,0.07,1,11.46,2.97,None,None,None,86.9,0.22,190.96,139.08,715.65,0.06,None,None,6,bandra
16-06-2020 00:00,17-06-2020 00:00,7.25,28.01,3.04,1.16,4.2,None,0.06,1.03,11.47,2.18,None,None,None,88.7,0.27,235.14,147.41,717.06,0.45,None,None,42,bandra
17-06-2020 00:00,18-06-2020 00:00,10.6,23.66,3.03,1.17,4.21,None,0.08,1.06,11.46,3.19,None,None,None,81.99,0.38,209.21,124.79,716.18,0,None,None,0,bandra
18-06-2020 00:00,19-06-2020 00:00,8.96,39,3.07,1.15,4.22,None,0.1,1.14,11.43,3.78,None,None,None,91.95,0.13,208.29,62.66,717.07,0.62,None,None,58,bandra
19-06-2020 00:00,20-06-2020 00:00,14.27,58.33,3.09,1.15,4.24,None,0.07,1.11,11.42,3.85,None,None,None,88.27,0.12,242.52,197.96,721.08,0,None,None,0,bandra
20-06-2020 00:00,21-06-2020 00:00,10.4,45.29,3.09,1.18,4.27,None,0.09,0.94,11.44,0.01,None,None,None,82.15,0.12,253.96,235.08,722.62,0,None,None,0,bandra
21-06-2020 00:00,22-06-2020 00:00,9.29,43.91,3.11,1.17,4.28,None,0.05,0.93,11.43,0.65,None,None,None,81.83,0.17,274.03,204.54,721.36,0.01,None,None,1,bandra
22-06-2020 00:00,23-06-2020 00:00,11.83,53.06,3.13,1.15,4.29,None,0.06,1.01,11.47,2.18,None,None,None,85.05,0.17,247.15,258.22,721.25,0.1,None,None,9,bandra
23-06-2020 00:00,24-06-2020 00:00,10.1,35.47,3.14,1.16,4.31,None,0.05,1.06,11.5,1.67,None,None,None,81.74,0.59,222.9,181.31,721.65,0,None,None,0,bandra
24-06-2020 00:00,25-06-2020 00:00,8.64,28.94,3.15,1.17,4.33,None,0.05,1.02,11.51,2.58,None,None,None,77.89,0.23,251.52,199.98,720.69,0,None,None,0,bandra
25-06-2020 00:00,26-06-2020 00:00,10.86,36.63,3.16,1.18,4.35,None,0.08,1.03,11.5,3,None,None,None,80.43,0.1,194.34,244.5,718.17,0,None,None,0,bandra
26-06-2020 00:00,27-06-2020 00:00,10.01,39.74,3.16,1.18,4.35,None,0.06,1.02,11.53,1.97,None,None,None,86.17,0.13,173.79,101.21,719.88,0,None,None,0,bandra
27-06-2020 00:00,28-06-2020 00:00,12.78,48.82,3.18,1.18,4.37,None,0.07,1,11.6,1.59,None,None,None,78.51,0.1,189.89,200.69,718.75,0,None,None,0,bandra
28-06-2020 00:00,29-06-2020 00:00,10.32,40.54,3.16,1.18,4.35,None,0.06,0.99,11.61,1.66,None,None,None,83.28,0.16,217.66,125.79,719.77,0,None,None,0,bandra
29-06-2020 00:00,30-06-2020 00:00,5.52,32.57,3.18,1.18,4.36,None,0.06,0.96,11.65,0.54,None,None,None,86.23,0.14,162.43,242.99,719.87,0,None,None,0,bandra
30-06-2020 00:00,01-07-2020 00:00,5.38,26.89,3.17,1.18,4.36,None,0.04,1.02,11.6,1.22,None,None,None,89.72,0.16,228.99,169.04,719.66,0,None,None,0,bandra
01-07-2020 00:00,02-07-2020 00:00,7.69,32.38,3.18,1.17,4.36,None,0.08,1.05,11.55,1.78,None,None,None,88.05,0.22,233.01,164,720.69,0,None,None,0,bandra
02-07-2020 00:00,03-07-2020 00:00,6.3,29.98,3.21,1.17,4.38,None,0.05,1.01,11.5,1.93,None,None,None,85.56,0.15,208.58,159.58,720.79,0,None,None,0,bandra
03-07-2020 00:00,04-07-2020 00:00,4.47,19.62,3.21,1.18,4.39,None,0.04,0.99,11.5,0.57,None,None,None,97.68,0.18,184.62,55.15,719.46,0,None,None,0,bandra
04-07-2020 00:00,05-07-2020 00:00,4.29,27.79,3.22,1.2,4.43,None,0.02,0.96,11.49,0.42,None,None,None,98.51,0.13,222.47,41.83,718.5,0.03,None,None,3,bandra
05-07-2020 00:00,06-07-2020 00:00,8.42,44.09,3.21,1.18,4.39,None,0.07,0.93,11.52,0.08,None,None,None,96.3,0.23,200.06,43,718.5,0.06,None,None,6,bandra
06-07-2020 00:00,07-07-2020 00:00,9.62,47.82,3.21,1.17,4.38,None,0.04,0.92,11.54,0.15,None,None,None,87.54,0.64,241.48,159.42,717.97,0,None,None,0,bandra
07-07-2020 00:00,08-07-2020 00:00,7.41,56.86,3.23,1.18,4.41,None,0.06,0.95,11.51,0.15,None,None,None,96.86,0.39,262.73,64.17,718.79,0,None,None,0,bandra
08-07-2020 00:00,09-07-2020 00:00,8.13,49.73,3.24,1.19,4.43,None,0.02,0.96,11.49,0.15,None,None,None,93.68,0.12,259.52,185.3,721.81,0,None,None,0,bandra
09-07-2020 00:00,10-07-2020 00:00,8.25,40.53,3.26,1.18,4.44,None,0.04,0.98,11.5,0.91,None,None,None,90.32,0.16,224.5,187.44,723.1,0,None,None,0,bandra
10-07-2020 00:00,11-07-2020 00:00,7.78,32.07,3.26,1.2,4.46,None,0.03,0.99,11.52,0.44,None,None,None,85.82,0.17,294.1,167.08,723.82,0,None,None,0,bandra
11-07-2020 00:00,12-07-2020 00:00,8.5,36.62,3.26,1.19,4.45,None,0.03,0.96,11.49,0.23,None,None,None,86.79,0.12,263.38,228.58,724.13,0,None,None,0,bandra
12-07-2020 00:00,13-07-2020 00:00,6.64,30.37,3.28,1.18,4.46,None,0.04,1.07,11.5,2.25,None,None,None,99.55,0.25,216.07,84.41,723.47,0,None,None,0,bandra
13-07-2020 00:00,14-07-2020 00:00,7.18,32.41,3.28,1.19,4.48,None,None,1.12,11.46,2.05,None,None,None,96.83,0.38,162.69,115.59,723.08,0,None,None,0,bandra
14-07-2020 00:00,15-07-2020 00:00,7.27,27.63,3.3,1.19,4.5,None,0.03,1.16,11.45,3.74,None,None,None,97,0.11,195.33,58.46,722.62,0.26,None,None,24,bandra
15-07-2020 00:00,16-07-2020 00:00,6.1,24.39,3.3,1.19,4.49,None,0.03,1.08,11.49,1.49,None,None,None,99.9,0.1,203.87,59.05,721.29,0.47,None,None,43.5,bandra
16-07-2020 00:00,17-07-2020 00:00,4.98,25.84,3.3,1.19,4.5,None,0.06,1.11,11.52,0.82,None,None,None,99.9,0.16,246.2,46.67,718.93,0,None,None,0,bandra
17-07-2020 00:00,18-07-2020 00:00,7.8,36.4,3.29,1.18,4.48,None,0.02,1.18,11.46,2.18,None,None,None,98.22,0.41,196.31,100.32,718.88,0,None,None,0,bandra
18-07-2020 00:00,19-07-2020 00:00,9.53,36.36,3.32,1.2,4.52,None,0.06,1.11,11.48,2.05,None,None,None,91.4,0.16,215.55,162.63,722.36,0,None,None,0,bandra
19-07-2020 00:00,20-07-2020 00:00,8.34,39.91,3.33,1.21,4.54,None,0.03,1.06,11.5,1,None,None,None,90.97,0.1,227.6,270.32,725.06,0,None,None,0,bandra
20-07-2020 00:00,21-07-2020 00:00,8.53,35.86,3.35,1.22,4.57,None,0.04,1,11.52,0.33,None,None,None,86.3,0.1,213.77,151.21,724.17,0,None,None,0,bandra
21-07-2020 00:00,22-07-2020 00:00,9.19,36.5,3.36,1.2,4.56,None,0.02,1.08,11.51,2.65,None,None,None,83.94,0.2,227.79,157.31,724.72,0,None,None,0,bandra
22-07-2020 00:00,23-07-2020 00:00,8.7,32.96,3.37,1.22,4.6,None,0.04,1.1,11.48,4.71,None,None,None,82.64,0.19,220.74,202.67,726.07,0,None,None,0,bandra
23-07-2020 00:00,24-07-2020 00:00,7.61,32.33,3.37,1.21,4.59,None,0.02,1.1,11.49,0.68,None,None,None,90.31,0.17,152.48,123.93,725.07,0,None,None,0,bandra
24-07-2020 00:00,25-07-2020 00:00,9.58,38.67,3.39,1.21,4.6,None,0.04,1.18,11.43,1.68,None,None,None,90.7,0.11,188.88,95.79,724.91,0,None,None,0,bandra
25-07-2020 00:00,26-07-2020 00:00,7.84,28.31,3.4,1.2,4.61,None,0.03,1.22,11.48,2.92,None,None,None,84.72,0.16,197.33,137.04,741.62,0,None,None,0,bandra
26-07-2020 00:00,27-07-2020 00:00,7.34,35.97,3.4,1.21,4.62,None,0.05,1.17,11.53,1.66,None,None,None,90.93,0.25,198.5,181.54,764.51,0,None,None,0,bandra
27-07-2020 00:00,28-07-2020 00:00,7.05,30.48,3.42,1.22,4.64,None,0.08,1.17,11.5,1.16,None,None,None,98.13,0.13,185.51,88.2,765.15,0,None,None,0,bandra
28-07-2020 00:00,29-07-2020 00:00,9.88,15.43,3.42,1.16,4.59,None,0.05,1.53,11.6,3.6,None,None,None,99.9,0.1,138.01,20.19,765.29,0,None,None,0,bandra
29-07-2020 00:00,30-07-2020 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,bandra
30-07-2020 00:00,31-07-2020 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,bandra
31-07-2020 00:00,01-08-2020 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,bandra
01-08-2020 00:00,02-08-2020 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,bandra
02-08-2020 00:00,03-08-2020 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,bandra
03-08-2020 00:00,04-08-2020 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,bandra
04-08-2020 00:00,05-08-2020 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,bandra
05-08-2020 00:00,06-08-2020 00:00,6,28.3,3.39,1.22,4.61,None,16.29,1.08,11.64,0,None,None,None,99.9,0.37,223.5,30.65,754.35,0,None,None,0,bandra
06-08-2020 00:00,07-08-2020 00:00,5.96,24.35,3.4,1.2,4.61,None,16.18,1.06,11.64,0,None,None,None,99.21,0.2,286.04,53.15,755.74,0,None,None,0,bandra
07-08-2020 00:00,08-08-2020 00:00,8.02,38.59,3.42,1.21,4.63,None,16.15,1.08,11.56,0,None,None,None,96,0.12,282.54,90.26,760.09,0,None,None,0,bandra
08-08-2020 00:00,09-08-2020 00:00,7.73,43.17,3.45,1.22,4.67,None,15.77,1.08,11.57,0,None,None,None,91.99,0.07,290.85,142.48,762.42,0,None,None,0,bandra
09-08-2020 00:00,10-08-2020 00:00,9.43,39.16,3.46,1.22,4.69,None,15.78,1.07,11.61,0,None,None,None,89.2,0.07,307.5,160.21,762.09,0,None,None,0,bandra
10-08-2020 00:00,11-08-2020 00:00,8.88,36.24,3.46,1.2,4.67,None,15.85,1.09,11.57,0,None,None,None,90.78,0.07,305.33,118.19,761.79,0,None,None,0,bandra
11-08-2020 00:00,12-08-2020 00:00,7.78,35.89,3.48,1.23,4.71,None,15.87,1.09,11.57,0,None,None,None,91.34,0.07,299.07,78.7,763.04,0,None,None,0,bandra
12-08-2020 00:00,13-08-2020 00:00,7.17,40.64,3.51,1.23,4.74,None,15.3,1.08,11.56,0,None,None,None,98.41,0.09,292.75,54.21,764.08,0,None,None,0,bandra
13-08-2020 00:00,14-08-2020 00:00,7.49,29.22,3.51,1.22,4.73,None,15.46,1.08,11.55,0,None,None,None,92.97,0.09,309.61,85.88,762.64,0,None,None,0,bandra
14-08-2020 00:00,15-08-2020 00:00,6.73,31.13,3.51,1.21,4.72,None,15.8,1.08,11.61,0,None,None,None,99.19,0.13,304.44,50.89,761.11,0,None,None,0,bandra
15-08-2020 00:00,16-08-2020 00:00,8.34,40.86,3.5,1.22,4.72,None,16.14,1.09,11.58,0,None,None,None,95.93,0.09,298.71,81.57,760.74,0,None,None,0,bandra
16-08-2020 00:00,17-08-2020 00:00,8.4,33.42,3.51,1.23,4.74,None,15.86,1.1,11.57,0,None,None,None,94.47,0.07,310,74.22,761.64,0,None,None,0,bandra
17-08-2020 00:00,18-08-2020 00:00,6.98,30.64,3.55,1.24,4.79,None,15.69,1.1,11.61,0,None,None,None,97.16,0.07,286.35,53.87,761.42,0,None,None,0,bandra
18-08-2020 00:00,19-08-2020 00:00,7.12,38.71,3.55,1.22,4.78,None,15.48,1.11,11.61,0.01,None,None,None,95.7,0.07,279.6,115.73,762.54,0,None,None,0,bandra
19-08-2020 00:00,20-08-2020 00:00,5.78,28.66,None,None,None,None,None,None,None,0.01,None,None,None,93.46,0.07,291.63,134.16,762.23,0,None,None,0,bandra
20-08-2020 00:00,21-08-2020 00:00,6.53,32.72,3.53,1.22,4.76,None,15.55,1.19,11.6,0.01,None,None,None,98.49,0.07,286.28,61.27,761.44,0,None,None,0,bandra
21-08-2020 00:00,22-08-2020 00:00,5.9,28.13,3.54,1.23,4.78,None,15.07,1.09,11.58,0,None,None,None,99.9,0.09,300.56,48.54,762.3,0,None,None,0,bandra
22-08-2020 00:00,23-08-2020 00:00,6.85,29.98,3.54,1.23,4.78,None,14.89,1.07,11.61,0.01,None,None,None,97.93,0.08,300.8,91.34,762.97,0,None,None,0,bandra
23-08-2020 00:00,24-08-2020 00:00,6.89,25.67,3.55,1.23,4.79,None,14.63,1.07,11.67,0,None,None,None,92.54,0.09,296.82,122.44,763.43,0,None,None,0,bandra
24-08-2020 00:00,25-08-2020 00:00,7.52,26.4,3.58,1.25,4.83,None,14.45,1.08,11.67,0,None,None,None,91.29,0.09,298.74,116.13,763.97,0,None,None,0,bandra
25-08-2020 00:00,26-08-2020 00:00,7.63,29.49,3.61,1.25,4.87,None,14.36,1.11,11.63,0.1,None,None,None,88.34,0.06,288.7,166.92,765.7,0,None,None,0,bandra
26-08-2020 00:00,27-08-2020 00:00,6.4,27.45,3.6,1.23,4.84,None,14.96,1.16,11.66,0.06,None,None,None,88.54,0.07,285.41,185.41,766.05,0,None,None,0,bandra
27-08-2020 00:00,28-08-2020 00:00,5.83,24.94,3.6,1.23,4.83,None,14.88,1.11,11.68,0,None,None,None,88.6,0.07,298.05,156.09,765.06,0,None,None,0,bandra
28-08-2020 00:00,29-08-2020 00:00,5.89,23.68,3.59,1.24,4.83,None,14.47,1.14,11.65,0.09,None,None,None,98.77,0.1,282.14,38.45,763.7,0,None,None,0,bandra
29-08-2020 00:00,30-08-2020 00:00,5.9,21.05,3.6,1.24,4.85,None,14.42,1.22,11.67,0.52,None,None,None,99.9,0.08,248.45,41.4,763.23,0,None,None,0,bandra
30-08-2020 00:00,31-08-2020 00:00,6.24,28.09,3.6,1.24,4.84,None,14.99,1.2,11.66,0.2,None,None,None,99.59,0.09,267.8,62,763.43,0,None,None,0,bandra
31-08-2020 00:00,01-09-2020 00:00,7.11,30.58,3.63,1.24,4.87,None,14.11,1.12,11.64,0,None,None,None,95.36,0.09,275.91,132.1,764.96,0,None,None,0,bandra
01-09-2020 00:00,02-09-2020 00:00,10.47,38.85,3.65,1.24,4.89,None,15.3,1.27,11.64,0.7,None,None,None,94.52,0.1,205.01,139.69,766.27,0,None,None,0,bandra
02-09-2020 00:00,03-09-2020 00:00,14.13,65.44,3.65,1.25,4.91,None,15.66,1.41,11.72,0.81,None,None,None,89.49,0.08,126.74,164.6,765.75,0,None,None,0,bandra
03-09-2020 00:00,04-09-2020 00:00,11.51,40.29,3.68,1.25,4.93,None,15.5,1.29,11.69,0.32,None,None,None,86.04,0.07,125.57,208.75,764.82,0,None,None,0,bandra
04-09-2020 00:00,05-09-2020 00:00,19.9,47.88,3.69,1.26,4.96,None,21.36,1.44,11.68,0.8,None,None,None,84.55,0.11,150.44,207.59,763.93,0,None,None,0,bandra
05-09-2020 00:00,06-09-2020 00:00,21.58,64.14,3.72,1.25,4.97,None,16.51,1.46,11.74,2.48,None,None,None,87.5,0.11,165.7,209.9,763.59,0,None,None,0,bandra
06-09-2020 00:00,07-09-2020 00:00,32.69,72.9,3.66,1.26,4.92,None,16.51,1.41,11.64,1.37,None,None,None,87.8,0.08,156.84,118.44,762.75,0,None,None,0,bandra
07-09-2020 00:00,08-09-2020 00:00,9.46,None,3.65,1.25,4.91,None,15.67,1.38,11.63,0.55,None,None,None,88.13,0.11,183.74,172.44,764.08,0,None,None,0,bandra
08-09-2020 00:00,09-09-2020 00:00,11.3,None,3.68,1.26,4.94,None,15.28,1.36,11.62,0.99,None,None,None,83.02,0.08,154.76,208.45,764.35,0,None,None,0,bandra
09-09-2020 00:00,10-09-2020 00:00,14.17,None,3.68,1.25,4.93,None,15.89,1.33,11.63,0.37,None,None,None,85.6,0.07,154.64,150.75,762.99,0,None,None,0,bandra
10-09-2020 00:00,11-09-2020 00:00,11.6,None,3.68,1.25,4.94,None,15.68,1.42,11.66,0.93,None,None,None,83,0.07,194.34,169.22,761.95,0,None,None,0,bandra
11-09-2020 00:00,12-09-2020 00:00,17.73,None,3.68,1.26,4.94,None,16.4,1.58,11.63,1.24,None,None,None,86.89,0.11,175.91,146.94,761.38,0,None,None,0,bandra
12-09-2020 00:00,13-09-2020 00:00,10.05,None,3.68,1.25,4.94,None,16.06,1.52,11.65,1.36,None,None,None,91.2,0.41,217.48,150.97,762.39,0,None,None,0,bandra
13-09-2020 00:00,14-09-2020 00:00,7.04,None,3.7,1.25,4.96,None,15.73,1.15,11.66,0.01,None,None,None,90.15,0.07,285.29,148.21,764.26,0,None,None,0,bandra
14-09-2020 00:00,15-09-2020 00:00,10.04,None,3.72,1.26,4.99,None,15.57,1.32,11.66,0.88,None,None,None,89.57,0.1,224.02,95.82,764.21,0,None,None,0,bandra
15-09-2020 00:00,16-09-2020 00:00,8.4,None,3.73,1.28,5.01,None,16.94,1.4,11.66,1.71,None,None,None,90.14,0.27,205.36,138.34,764.01,0,None,None,0,bandra
16-09-2020 00:00,17-09-2020 00:00,8.77,None,3.72,1.27,4.99,None,17.61,1.38,11.7,1.54,None,None,None,94.74,0.08,163.07,87.54,764.15,0,None,None,0,bandra
17-09-2020 00:00,18-09-2020 00:00,10.22,None,3.73,1.27,5,None,16.58,1.48,11.67,1.06,None,None,None,95.18,0.08,215.2,65.89,764.45,0,None,None,0,bandra
18-09-2020 00:00,19-09-2020 00:00,12.08,None,3.73,1.26,5,None,17.37,1.61,11.65,1.98,None,None,None,95.16,0.08,205.25,61.68,763.85,0,None,None,0,bandra
19-09-2020 00:00,20-09-2020 00:00,12.99,None,3.73,1.26,4.99,None,16.99,1.57,11.68,1.94,None,None,None,96.8,0.08,175.72,74.33,761.98,0,None,None,0,bandra
20-09-2020 00:00,21-09-2020 00:00,12.4,None,3.74,1.27,5.01,None,16.86,1.54,11.72,0.83,None,None,None,88.33,0.08,189.31,128.93,760.73,0,None,None,0,bandra
21-09-2020 00:00,22-09-2020 00:00,16.87,None,3.75,1.25,5,None,17.04,1.67,11.66,1.93,None,None,None,93.53,0.11,256.11,102.42,759.86,0,None,None,0,bandra
22-09-2020 00:00,23-09-2020 00:00,14.89,None,3.74,1.26,5,None,16.4,1.66,11.69,1.61,None,None,None,98.7,0.1,204.6,45.64,759.86,0,None,None,0,bandra
23-09-2020 00:00,24-09-2020 00:00,5.15,None,3.78,1.27,5.06,None,15.59,1.26,11.67,0.02,None,None,None,99.9,0.1,238.06,34.81,761.26,0,None,None,0,bandra
24-09-2020 00:00,25-09-2020 00:00,12.18,None,3.81,1.26,5.08,None,16.11,1.46,11.6,2.42,None,None,None,95.86,0.09,227.35,127.45,764.49,0,None,None,0,bandra
25-09-2020 00:00,26-09-2020 00:00,59.49,None,3.82,1.27,5.1,None,30.27,2.31,11.77,21.44,None,None,None,92.47,0.08,224.94,103.68,765.13,0,None,None,0,bandra
26-09-2020 00:00,27-09-2020 00:00,8.2,None,3.87,1.28,5.15,None,17.96,1.25,11.67,1.01,None,None,None,83.13,0.08,208.84,159.74,764.98,0,None,None,0,bandra
27-09-2020 00:00,28-09-2020 00:00,11.6,None,3.88,1.28,5.16,None,17.36,1.29,11.61,0.7,None,None,None,83.97,0.07,193.36,186.47,765.86,0,None,None,0,bandra
28-09-2020 00:00,29-09-2020 00:00,16.91,None,3.88,1.29,5.18,None,17.53,1.47,11.6,1.3,None,None,None,85.34,0.09,192.58,140.16,766.02,0,None,None,0,bandra
29-09-2020 00:00,30-09-2020 00:00,17.3,None,3.89,1.3,5.19,None,17.62,1.53,11.66,1.25,None,None,None,83.08,0.07,199.14,127.68,765.61,0,None,None,0,bandra
30-09-2020 00:00,01-10-2020 00:00,29.79,None,3.91,1.28,5.2,None,17.28,1.42,11.65,0.69,None,None,None,81.46,0.07,174.17,165.82,765,0,None,None,0,bandra
01-10-2020 00:00,02-10-2020 00:00,13.71,None,3.92,1.28,5.21,None,17.02,1.3,11.65,0.14,None,None,None,80.16,0.06,173.61,205.41,765.34,0,None,None,0,bandra
02-10-2020 00:00,03-10-2020 00:00,19.42,None,3.91,1.29,5.2,None,16.91,1.37,11.59,0.42,None,None,None,83.75,0.06,185.57,131.89,765.35,0,None,None,0,bandra
03-10-2020 00:00,04-10-2020 00:00,27.53,None,3.9,1.29,5.19,None,16.83,1.46,11.62,0.51,None,None,None,85.37,0.07,207.11,146.91,764.97,0,None,None,0,bandra
04-10-2020 00:00,05-10-2020 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,bandra
05-10-2020 00:00,06-10-2020 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,bandra
06-10-2020 00:00,07-10-2020 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,bandra
07-10-2020 00:00,08-10-2020 00:00,37.66,None,5.39,1.05,6.42,None,16,1.38,11.71,0.03,None,None,None,82.71,0.07,203.91,17.61,766.02,0,None,None,0,bandra
08-10-2020 00:00,09-10-2020 00:00,22.05,None,5.39,1.02,6.41,None,16.77,1.41,11.67,0.07,None,None,None,85.62,0.08,146.7,106.58,765.23,0,None,None,0,bandra
09-10-2020 00:00,10-10-2020 00:00,33.81,None,5.39,1.02,6.41,None,17.41,1.71,11.72,1.07,None,None,None,77.97,0.09,148.73,146.15,764.53,0,None,None,0,bandra
10-10-2020 00:00,11-10-2020 00:00,37.43,None,5.4,1.02,6.43,None,17.77,1.81,11.75,2.98,None,None,None,83.49,0.08,209.94,129.08,764.38,0,None,None,0,bandra
11-10-2020 00:00,12-10-2020 00:00,27.5,None,5.38,1.03,6.42,None,17.5,1.66,11.73,2.65,None,None,None,86.89,0.08,229.95,78.96,763.47,0,None,None,0,bandra
12-10-2020 00:00,13-10-2020 00:00,24.29,None,13.16,2.16,9.33,None,17.2,1.62,11.89,2.75,None,None,None,92.4,0.15,250.4,25.54,761.97,0,None,None,0,bandra
13-10-2020 00:00,14-10-2020 00:00,29.45,None,3.92,0.81,4.74,None,17.9,1.67,11.78,2.13,None,None,None,90.61,0.09,199.82,129.82,761.26,0,None,None,0,bandra
14-10-2020 00:00,15-10-2020 00:00,57.22,None,3.98,0.81,4.8,None,21.22,1.93,11.8,0,None,None,None,91.97,0.1,190.68,79.35,761.6,0,None,None,0,bandra
15-10-2020 00:00,16-10-2020 00:00,13.41,None,4.04,0.82,4.87,None,17.95,1.56,11.84,0,None,None,None,97.82,0.15,197.47,88.55,760.17,0,None,None,0,bandra
16-10-2020 00:00,17-10-2020 00:00,16.52,None,4.1,0.83,4.94,None,17.72,1.88,11.77,0,None,None,None,85.84,0.28,176.62,109.28,760.43,0,None,None,0,bandra
17-10-2020 00:00,18-10-2020 00:00,16.94,None,4.18,0.85,5.04,None,17.09,1.6,11.67,0,None,None,None,75.43,0.44,197.58,132.75,763.17,0,None,None,0,bandra
18-10-2020 00:00,19-10-2020 00:00,13.44,None,4.24,0.86,5.11,None,17.04,1.47,11.67,0,None,None,None,82.53,0.23,188,130.79,765.07,0,None,None,0,bandra
19-10-2020 00:00,20-10-2020 00:00,14.34,None,4.29,0.86,5.15,None,17.09,1.36,11.67,0,None,None,None,88.44,0.09,206.09,88.08,765.02,0,None,None,0,bandra
